年度,会計名称,款,款名称,項,項名称,目,目名称,事業,事業名称,節,節名称,節細,節細名称,予算額（千円）,COFOGLevel1,COFOGLevel1Ja,COFOGLevel1En,COFOGLevel2,COFOGLevel2Ja,COFOGLevel2En,COFOGLevel3,COFOGLevel3Ja,COFOGLevel3En
2021,一般会計,2,総務費,6,監査委員費,1,監査委員費,12,監査事務運営に要する経費,10,需用費,4,印刷製本費,180.0,1,公共サービス全般,General public services,1.3,一般サービス,General services,1.3.2,総合企画・統計サービス(CS),Overall planning and statistical services  (CS)
2021,一般会計,2,総務費,6,監査委員費,1,監査委員費,12,監査事務運営に要する経費,12,委託料,4,印刷製本費,125.0,1,公共サービス全般,General public services,1.3,一般サービス,General services,1.3.2,総合企画・統計サービス(CS),Overall planning and statistical services  (CS)
2021,一般会計,2,総務費,6,監査委員費,1,監査委員費,12,監査事務運営に要する経費,12,委託料,5,委託料,125.0,1,公共サービス全般,General public services,1.3,一般サービス,General services,1.3.2,総合企画・統計サービス(CS),Overall planning and statistical services  (CS)
2021,一般会計,2,総務費,6,監査委員費,1,監査委員費,12,監査事務運営に要する経費,18,負担金補助及び交付金,5,委託料,177.0,1,公共サービス全般,General public services,1.3,一般サービス,General services,1.3.2,総合企画・統計サービス(CS),Overall planning and statistical services  (CS)
2021,一般会計,2,総務費,6,監査委員費,1,監査委員費,12,監査事務運営に要する経費,18,負担金補助及び交付金,1,負担金,177.0,1,公共サービス全般,General public services,1.3,一般サービス,General services,1.3.2,総合企画・統計サービス(CS),Overall planning and statistical services  (CS)
2021,一般会計,3,民生費,6,監査委員費,1,監査委員費,12,監査事務運営に要する経費,18,負担金補助及び交付金,1,負担金,38550365.0,1,公共サービス全般,General public services,1.3,一般サービス,General services,1.3.2,総合企画・統計サービス(CS),Overall planning and statistical services  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,監査委員費,12,監査事務運営に要する経費,18,負担金補助及び交付金,1,負担金,15722068.0,1,公共サービス全般,General public services,1.3,一般サービス,General services,1.3.2,総合企画・統計サービス(CS),Overall planning and statistical services  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,12,監査事務運営に要する経費,18,負担金補助及び交付金,1,負担金,1986257.0,1,公共サービス全般,General public services,1.3,一般サービス,General services,1.3.2,総合企画・統計サービス(CS),Overall planning and statistical services  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,5,職員給与関係経費,18,負担金補助及び交付金,1,負担金,509745.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,5,職員給与関係経費,2,給料,1,負担金,239206.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,5,職員給与関係経費,2,給料,2,一般職給,239206.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,5,職員給与関係経費,3,職員手当等,2,一般職給,189082.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,5,職員給与関係経費,3,職員手当等,1,扶養手当,6181.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,5,職員給与関係経費,3,職員手当等,2,住居手当,4740.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,5,職員給与関係経費,3,職員手当等,3,通勤手当,7038.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,5,職員給与関係経費,3,職員手当等,4,特殊勤務手当,35.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,5,職員給与関係経費,3,職員手当等,5,時間外勤務手当,12193.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,5,職員給与関係経費,3,職員手当等,7,管理職手当,10914.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,5,職員給与関係経費,3,職員手当等,8,期末手当,60543.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,5,職員給与関係経費,3,職員手当等,9,勤勉手当,46285.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,5,職員給与関係経費,3,職員手当等,17,地域手当,41153.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,5,職員給与関係経費,4,共済費,17,地域手当,81457.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,5,職員給与関係経費,4,共済費,2,共済組合負担金（一般職）,81457.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,6,会計年度任用職員に要する経費,4,共済費,2,共済組合負担金（一般職）,26685.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,6,会計年度任用職員に要する経費,1,報酬,2,共済組合負担金（一般職）,24125.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,6,会計年度任用職員に要する経費,1,報酬,4,会計年度任用職員報酬,24125.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,3,民生費,1,社会福祉費,1,社会福祉総務費,6,会計年度任用職員に要する経費,3,職員手当等,4,会計年度任用職員報酬,1604.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
