,年度,会計名称,款,款名称,項,項名称,目,目名称,事業,事業名称,節,節名称,節細,節細名称,amount,COFOGLevel1,COFOGLevel1Ja,COFOGLevel1En,COFOGLevel2,COFOGLevel2Ja,COFOGLevel2En,COFOGLevel3,COFOGLevel3Ja,COFOGLevel3En
973,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,5,職員給与関係経費,3,職員手当等,9,勤勉手当,3186000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
974,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,5,職員給与関係経費,3,職員手当等,17,地域手当,3515000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
975,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,5,職員給与関係経費,4,共済費,2,共済組合負担金（一般職）,6617000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
976,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,6,会計年度任用職員に要する経費,1,報酬,4,会計年度任用職員報酬,1852000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
977,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,6,会計年度任用職員に要する経費,3,職員手当等,8,期末手当,119000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
978,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,6,会計年度任用職員に要する経費,8,旅費,1,費用弁償,74000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
979,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,11,桜老人福祉センター運営に要する経費,10,需用費,1,消耗品費,629000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
980,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,11,桜老人福祉センター運営に要する経費,10,需用費,2,燃料費,2808000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
981,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,11,桜老人福祉センター運営に要する経費,10,需用費,3,食糧費,0,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
982,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,11,桜老人福祉センター運営に要する経費,10,需用費,5,光熱水費,4538000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
983,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,11,桜老人福祉センター運営に要する経費,10,需用費,6,修繕料,844000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
984,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,11,桜老人福祉センター運営に要する経費,11,役務費,1,通信運搬費,317000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
985,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,11,桜老人福祉センター運営に要する経費,11,役務費,4,手数料,6346000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
986,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,11,桜老人福祉センター運営に要する経費,11,役務費,6,保険料,9000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
987,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,11,桜老人福祉センター運営に要する経費,12,委託料,1,施設管理委託料,3515000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
988,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,11,桜老人福祉センター運営に要する経費,12,委託料,2,設計委託料,0,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
989,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,11,桜老人福祉センター運営に要する経費,12,委託料,5,委託料,535000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
990,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,11,桜老人福祉センター運営に要する経費,13,使用料及び賃借料,2,賃借料,710000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
991,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,11,桜老人福祉センター運営に要する経費,14,工事請負費,3,修繕工事,1925000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
992,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,11,桜老人福祉センター運営に要する経費,17,備品購入費,1,管理用備品,121000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
993,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,12,谷田部老人福祉センター運営に要する経費,10,需用費,1,消耗品費,1029000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
994,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,12,谷田部老人福祉センター運営に要する経費,10,需用費,2,燃料費,3035000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
995,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,12,谷田部老人福祉センター運営に要する経費,10,需用費,3,食糧費,0,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
996,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,12,谷田部老人福祉センター運営に要する経費,10,需用費,5,光熱水費,6612000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
997,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,12,谷田部老人福祉センター運営に要する経費,10,需用費,6,修繕料,1279000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
998,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,12,谷田部老人福祉センター運営に要する経費,11,役務費,1,通信運搬費,326000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
999,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,12,谷田部老人福祉センター運営に要する経費,11,役務費,4,手数料,7769000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
1000,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,12,谷田部老人福祉センター運営に要する経費,11,役務費,6,保険料,22000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
1001,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,12,谷田部老人福祉センター運営に要する経費,12,委託料,1,施設管理委託料,10776000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
1002,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,12,谷田部老人福祉センター運営に要する経費,12,委託料,2,設計委託料,0,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
1003,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,12,谷田部老人福祉センター運営に要する経費,12,委託料,5,委託料,500000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
1004,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,12,谷田部老人福祉センター運営に要する経費,13,使用料及び賃借料,2,賃借料,703000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
1005,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,12,谷田部老人福祉センター運営に要する経費,14,工事請負費,2,土木工事,0,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
1006,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,12,谷田部老人福祉センター運営に要する経費,14,工事請負費,3,修繕工事,29700000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
1007,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,12,谷田部老人福祉センター運営に要する経費,17,備品購入費,1,管理用備品,75000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
1008,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,13,茎崎老人福祉センター運営に要する経費,10,需用費,1,消耗品費,572000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
1009,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,13,茎崎老人福祉センター運営に要する経費,10,需用費,2,燃料費,2145000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
1010,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,13,茎崎老人福祉センター運営に要する経費,10,需用費,3,食糧費,0,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
1011,2021,一般会計,3,民生費,1,社会福祉費,8,老人福祉センター管理費,13,茎崎老人福祉センター運営に要する経費,10,需用費,5,光熱水費,3782000,7.3,病院サービス,Hospital services,7.3,病院サービス,Hospital services,7.3.4,老人ホームサービス(IS),Nursing and convalescent home services (IS)
